t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
17.47098,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.50209,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.53301,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
17.56418,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.59531,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
17.62606,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.65712,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.68820,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.71939,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.75017,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.78106,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.81231,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.84300,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.87398,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.90503,grasp,place,94,58,94,101,246,1558,-7,-10,0,0,0,0
17.93652,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.96852,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.99915,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.02949,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.05994,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.08158,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.10327,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.12476,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.15372,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.18454,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.21558,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.24674,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.27872,grasp,place,94,58,94,101,246,1558,-7,-10,0,0,0,0
18.30944,grasp,place,94,58,94,101,246,1558,-7,-10,0,0,0,0
18.34023,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.37134,grasp,place,94,58,94,101,246,1558,-7,-10,0,0,0,0
18.40196,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.43289,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.46339,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.49408,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.52489,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.55595,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.58699,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.60887,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.63087,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
18.65301,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
18.68078,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.71148,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.74210,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.77296,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.80399,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.82558,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.84736,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.86950,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
18.89797,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.92908,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.95997,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
18.99089,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.02153,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
19.05216,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.08298,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.11421,grasp,place,94,58,94,101,246,1558,-7,-11,0,0,0,0
19.14499,grasp,place,94,58,94,101,246,1558,-7,-11,0,0,-1,0
19.16684,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
19.18865,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
19.21034,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
19.23871,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.26928,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.30026,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
19.33096,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
19.36242,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
19.39325,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
19.42429,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,0,0
19.45507,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
19.48622,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
19.51720,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
19.54832,grasp,place,94,58,94,101,246,1558,-7,-10,0,0,0,0
