fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.813532,1789674354.814,271
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.850016,1789674354.850,272
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.885108,1789674354.885,273
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.920459,1789674354.920,274
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.957110,1789674354.957,275
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.993528,1789674354.994,276
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:55.030315,1789674355.030,277
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:55.067799,1789674355.068,278
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:55.097966,1789674355.098,279
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:55.135429,1789674355.135,280
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:55.175454,1789674355.175,281
