index,dt_ms,ok
1404,13.853226,1
1405,11.939598,1
1406,6.319203,1
1407,12.708520,1
1408,11.516812,1
1409,7.290993,1
1410,12.645879,1
1411,10.523054,1
1412,6.125390,1
1413,13.753292,1
1414,11.423205,1
1415,7.296652,1
1416,12.576777,1
1417,11.620186,1
1418,6.179343,1
1419,13.705496,1
1420,10.488683,1
1421,7.280802,1
1422,12.629059,1
1423,11.541214,1
1424,6.249856,1
1425,13.731110,1
1426,10.425385,1
1427,7.217396,1
1428,12.684744,1
1429,12.005651,1
1430,7.371571,1
1431,11.876257,1
1432,10.595332,1
1433,6.203107,1
1434,13.750774,1
1435,11.485166,1
1436,7.283349,1
1437,12.578356,1
1438,10.457298,1
1439,6.261013,1
1440,14.758009,1
1441,10.479708,1
1442,6.050887,1
1443,13.711904,1
1444,11.507541,1
1445,6.193109,1
1446,13.720997,1
1447,10.540597,1
1448,6.164984,1
1449,13.711648,1
1450,11.536186,1
1451,7.359296,1
1452,12.606749,1
1453,10.494215,1
1454,6.208358,1
1455,14.643588,1
1456,10.506757,1
1457,7.228910,1
1458,12.672890,1
1459,10.374622,1
1460,6.163777,1
1461,14.818075,1
1462,10.510228,1
1463,6.168695,1
1464,13.638727,1
1465,11.455983,1
1466,7.202022,1
1467,12.703083,1
1468,10.392414,1
1469,6.244201,1
1470,14.745932,1
1471,10.525756,1
1472,7.271487,1
1473,12.616503,1
1474,11.506967,1
1475,6.127289,1
1476,13.720728,1
1477,11.490601,1
1478,6.263641,1
1479,12.447751,1
1480,11.622650,1
1481,7.197276,1
1482,12.640364,1
1483,11.489315,1
1484,6.191797,1
1485,13.658009,1
1486,11.457765,1
1487,6.250057,1
1488,12.568565,1
1489,11.618113,1
1490,6.122467,1
